DATE,THREEFF2
2012-07-27,0.5012
2012-07-30,0.4796
2012-07-31,0.4550
2012-08-01,0.4829
2012-08-02,0.4626
2012-08-03,0.5071
2012-08-06,0.5080
2012-08-07,0.5557
2012-08-08,0.5769
2012-08-09,0.5827
2012-08-10,0.5597
2012-08-13,0.5524
2012-08-14,0.5903
2012-08-15,0.6358
2012-08-16,0.6592
2012-08-17,0.6534
2012-08-20,0.6452
2012-08-21,0.6362
2012-08-22,0.5608
2012-08-23,0.5345
2012-08-24,0.5417
2012-08-27,0.5260
2012-08-28,0.5212
2012-08-29,0.5275
2012-08-30,0.5099
2012-08-31,0.4556
2012-09-03,.
2012-09-04,0.4618
2012-09-05,0.4681
2012-09-06,0.5155
2012-09-07,0.5071
2012-09-10,0.5114
2012-09-11,0.5183
2012-09-12,0.5414
2012-09-13,0.5186
2012-09-14,0.5743
2012-09-17,0.5709
2012-09-18,0.5544
2012-09-19,0.5353
2012-09-20,0.5399
2012-09-21,0.5227
2012-09-24,0.5119
2012-09-25,0.4938
2012-09-26,0.4609
2012-09-27,0.4714
2012-09-28,0.4615
2012-10-01,0.4605
2012-10-02,0.4621
2012-10-03,0.4572
2012-10-04,0.4842
2012-10-05,0.5256
2012-10-08,.
2012-10-09,0.5298
2012-10-10,0.5208
2012-10-11,0.5166
2012-10-12,0.5147
2012-10-15,0.5144
2012-10-16,0.5448
2012-10-17,0.6081
2012-10-18,0.6341
2012-10-19,0.6124
2012-10-22,0.6311
2012-10-23,0.6082
2012-10-24,0.5942
2012-10-25,0.6355
2012-10-26,0.6064
2012-10-29,0.5768
2012-10-30,.
2012-10-31,0.5564
2012-11-01,0.5687
2012-11-02,0.5740
2012-11-05,0.5525
2012-11-06,0.5911
2012-11-07,0.5309
2012-11-08,0.4940
2012-11-09,0.4939
2012-11-12,.
2012-11-13,0.4806
2012-11-14,0.4805
2012-11-15,0.4750
2012-11-16,0.4743
2012-11-19,0.4935
2012-11-20,0.5288
2012-11-21,0.5414
2012-11-22,.
2012-11-23,0.5577
2012-11-26,0.5415
2012-11-27,0.5248
2012-11-28,0.5082
2012-11-29,0.4978
2012-11-30,0.4908
2012-12-03,0.4955
2012-12-04,0.4899
2012-12-05,0.4783
2012-12-06,0.4687
2012-12-07,0.4893
2012-12-10,0.4893
2012-12-11,0.5005
2012-12-12,0.5227
2012-12-13,0.5514
2012-12-14,0.5489
2012-12-17,0.5821
2012-12-18,0.6209
2012-12-19,0.6113
2012-12-20,0.6083
2012-12-21,0.5915
2012-12-24,0.5970
2012-12-25,.
2012-12-26,0.5899
2012-12-27,0.5600
2012-12-28,0.5510
2012-12-31,0.5686
2013-01-01,.
2013-01-02,0.6068
2013-01-03,0.6433
2013-01-04,0.6533
2013-01-07,0.6448
2013-01-08,0.6152
2013-01-09,0.5945
2013-01-10,0.6065
2013-01-11,0.5957
2013-01-14,0.5894
2013-01-15,0.5710
2013-01-16,0.5578
2013-01-17,0.5902
2013-01-18,0.5831
2013-01-21,.
2013-01-22,0.5726
2013-01-23,0.5614
2013-01-24,0.5728
2013-01-25,0.6495
2013-01-28,0.6781
2013-01-29,0.6902
2013-01-30,0.6765
2013-01-31,0.6670
2013-02-01,0.6726
2013-02-04,0.6414
2013-02-05,0.6564
2013-02-06,0.6339
2013-02-07,0.6188
2013-02-08,0.6191
2013-02-11,0.6264
2013-02-12,0.6471
2013-02-13,0.6816
2013-02-14,0.6505
2013-02-15,0.6493
2013-02-18,.
2013-02-19,0.6634
2013-02-20,0.6449
2013-02-21,0.6255
2013-02-22,0.6109
2013-02-25,0.5585
2013-02-26,0.5469
2013-02-27,0.5572
2013-02-28,0.5467
2013-03-01,0.5299
2013-03-04,0.5412
2013-03-05,0.5574
2013-03-06,0.5876
2013-03-07,0.6282
2013-03-08,0.6704
2013-03-11,0.6750
2013-03-12,0.6581
2013-03-13,0.6545
2013-03-14,0.6538
2013-03-15,0.6252
2013-03-18,0.5932
2013-03-19,0.5699
2013-03-20,0.5860
2013-03-21,0.5889
2013-03-22,0.5863
2013-03-25,0.5837
2013-03-26,0.5803
2013-03-27,0.5513
2013-03-28,0.5529
2013-03-29,.
2013-04-01,0.5438
2013-04-02,0.5613
2013-04-03,0.5317
2013-04-04,0.5003
2013-04-05,0.4828
2013-04-08,0.5028
2013-04-09,0.5146
2013-04-10,0.5505
2013-04-11,0.5450
2013-04-12,0.5091
2013-04-15,0.4933
2013-04-16,0.5100
2013-04-17,0.5105
2013-04-18,0.5106
2013-04-19,0.5205
2013-04-22,0.5170
2013-04-23,0.5218
2013-04-24,0.5135
2013-04-25,0.5214
2013-04-26,0.5008
2013-04-29,0.4908
2013-04-30,0.4903
2013-05-01,0.4682
2013-05-02,0.4613
2013-05-03,0.5273
2013-05-06,0.5498
2013-05-07,0.5651
2013-05-08,0.5602
2013-05-09,0.5584
2013-05-10,0.6055
2013-05-13,0.6249
2013-05-14,0.6433
2013-05-15,0.6371
2013-05-16,0.5929
2013-05-17,0.6276
2013-05-20,0.6390
2013-05-21,0.6249
2013-05-22,0.6639
2013-05-23,0.6762
2013-05-24,0.6729
2013-05-27,.
2013-05-28,0.7633
2013-05-29,0.7679
2013-05-30,0.7664
2013-05-31,0.7926
2013-06-03,0.7803
2013-06-04,0.7898
2013-06-05,0.7707
2013-06-06,0.7566
2013-06-07,0.8143
2013-06-10,0.8512
2013-06-11,0.8546
2013-06-12,0.8781
2013-06-13,0.8480
2013-06-14,0.7898
2013-06-17,0.7967
2013-06-18,0.7966
2013-06-19,0.8951
2013-06-20,0.9699
2013-06-21,1.0644
2013-06-24,1.1285
2013-06-25,1.1491
2013-06-26,1.1123
2013-06-27,1.0531
2013-06-28,1.0621
2013-07-01,1.0436
2013-07-02,1.0315
2013-07-03,1.0574
2013-07-04,.
2013-07-05,1.1983
2013-07-08,1.1558
2013-07-09,1.1377
2013-07-10,1.1540
2013-07-11,1.0706
2013-07-12,1.0653
2013-07-15,1.0371
2013-07-16,1.0154
2013-07-17,0.9834
2013-07-18,0.9968
2013-07-19,0.9717
2013-07-22,0.9655
2013-07-23,0.9763
2013-07-24,1.0233
2013-07-25,1.0261
2013-07-26,1.0065
2013-07-29,1.0133
2013-07-30,1.0172
2013-07-31,1.0078
2013-08-01,1.0879
2013-08-02,1.0165
2013-08-05,1.0159
2013-08-06,1.0181
2013-08-07,0.9924
2013-08-08,0.9784
2013-08-09,0.9750
2013-08-12,0.9921
2013-08-13,1.0671
2013-08-14,1.0806
2013-08-15,1.1216
2013-08-16,1.1716
2013-08-19,1.2011
2013-08-20,1.1663
2013-08-21,1.2000
2013-08-22,1.2505
2013-08-23,1.2271
2013-08-26,1.1981
2013-08-27,1.1495
2013-08-28,1.1861
2013-08-29,1.1785
2013-08-30,1.2052
2013-09-02,.
2013-09-03,1.2611
2013-09-04,1.3171
2013-09-05,1.4118
2013-09-06,1.3776
2013-09-09,1.3329
2013-09-10,1.3720
2013-09-11,1.3361
2013-09-12,1.3274
2013-09-13,1.3179
2013-09-16,1.2785
2013-09-17,1.2461
2013-09-18,1.1067
2013-09-19,1.1159
2013-09-20,1.1205
2013-09-23,1.0981
2013-09-24,1.0702
2013-09-25,1.0383
2013-09-26,1.0509
2013-09-27,1.0376
2013-09-30,1.0321
2013-10-01,1.0480
2013-10-02,1.0239
2013-10-03,1.0092
2013-10-04,1.0430
2013-10-07,1.0494
2013-10-08,1.0791
2013-10-09,1.0836
2013-10-10,1.0963
2013-10-11,1.0894
2013-10-14,.
2013-10-15,1.1003
2013-10-16,1.0542
2013-10-17,0.9965
2013-10-18,0.9810
2013-10-21,0.9993
2013-10-22,0.9504
2013-10-23,0.9301
2013-10-24,0.9476
2013-10-25,0.9501
2013-10-28,0.9561
2013-10-29,0.9482
2013-10-30,0.9566
2013-10-31,0.9640
2013-11-01,1.0074
2013-11-04,1.0019
2013-11-05,1.0221
2013-11-06,0.9961
2013-11-07,0.9601
2013-11-08,1.0350
2013-11-11,.
2013-11-12,1.0745
2013-11-13,1.0387
2013-11-14,0.9805
2013-11-15,0.9783
2013-11-18,0.9505
2013-11-19,0.9700
2013-11-20,0.9953
2013-11-21,0.9913
2013-11-22,0.9758
2013-11-25,0.9655
2013-11-26,0.9465
2013-11-27,0.9569
2013-11-28,.
2013-11-29,0.9679
2013-12-02,1.0066
2013-12-03,0.9937
2013-12-04,1.0318
2013-12-05,1.0634
2013-12-06,1.0748
2013-12-09,1.0700
2013-12-10,1.0353
2013-12-11,1.0566
2013-12-12,1.0968
2013-12-13,1.1037
2013-12-16,1.1088
2013-12-17,1.0861
2013-12-18,1.0933
2013-12-19,1.1461
2013-12-20,1.1614
2013-12-23,1.1921
2013-12-24,1.2394
2013-12-25,.
2013-12-26,1.2577
2013-12-27,1.2593
2013-12-30,1.2378
2013-12-31,1.2607
2014-01-01,.
2014-01-02,1.2383
2014-01-03,1.2532
2014-01-06,1.2354
2014-01-07,1.2244
2014-01-08,1.2845
2014-01-09,1.2827
2014-01-10,1.2027
2014-01-13,1.1639
2014-01-14,1.1947
2014-01-15,1.2225
2014-01-16,1.2116
2014-01-17,1.1989
2014-01-20,.
2014-01-21,1.2152
2014-01-22,1.2455
2014-01-23,1.1905
2014-01-24,1.1600
2014-01-27,1.1763
2014-01-28,1.1661
2014-01-29,1.1192
2014-01-30,1.1297
2014-01-31,1.0985
2014-02-03,1.0474
2014-02-04,1.0510
2014-02-05,1.0775
2014-02-06,1.1014
2014-02-07,1.0820
2014-02-10,1.0734
2014-02-11,1.1157
2014-02-12,1.1507
2014-02-13,1.1115
2014-02-14,1.1141
2014-02-17,.
2014-02-18,1.0868
2014-02-19,1.0985
2014-02-20,1.1240
2014-02-21,1.1171
2014-02-24,1.1301
2014-02-25,1.1045
2014-02-26,1.0759
2014-02-27,1.0617
2014-02-28,1.0744
2014-03-03,1.0437
2014-03-04,1.0964
2014-03-05,1.1079
2014-03-06,1.1386
2014-03-07,1.1942
2014-03-10,1.2003
2014-03-11,1.1954
2014-03-12,1.1657
2014-03-13,1.1177
2014-03-14,1.1143
2014-03-17,1.1465
2014-03-18,1.1382
2014-03-19,1.2653
2014-03-20,1.2858
2014-03-21,1.2853
2014-03-24,1.3031
2014-03-25,1.3103
2014-03-26,1.2703
2014-03-27,1.2646
2014-03-28,1.2987
2014-03-31,1.2964
2014-04-01,1.3077
2014-04-02,1.3592
2014-04-03,1.3588
2014-04-04,1.3096
2014-04-07,1.2741
2014-04-08,1.2574
2014-04-09,1.2376
2014-04-10,1.1877
2014-04-11,1.1695
2014-04-14,1.1819
2014-04-15,1.1903
2014-04-16,1.2170
2014-04-17,1.2847
2014-04-18,.
2014-04-21,1.2937
2014-04-22,1.3057
2014-04-23,1.2832
2014-04-24,1.2904
2014-04-25,1.2858
2014-04-28,1.2935
2014-04-29,1.3001
2014-04-30,1.2679
2014-05-01,1.2360
2014-05-02,1.2376
2014-05-05,1.2497
2014-05-06,1.2497
2014-05-07,1.2351
2014-05-08,1.2175
2014-05-09,1.2159
2014-05-12,1.2386
2014-05-13,1.2118
2014-05-14,1.1606
2014-05-15,1.1314
2014-05-16,1.1386
2014-05-19,1.1399
2014-05-20,1.1207
2014-05-21,1.1280
2014-05-22,1.1477
2014-05-23,1.1397
2014-05-26,.
2014-05-27,1.1350
2014-05-28,1.0912
2014-05-29,1.0953
2014-05-30,1.1186
2014-06-02,1.1673
2014-06-03,1.2148
2014-06-04,1.2285
2014-06-05,1.2131
2014-06-06,1.2271
2014-06-09,1.2513
2014-06-10,1.2783
2014-06-11,1.2800
2014-06-12,1.2455
2014-06-13,1.2681
2014-06-16,1.2864
2014-06-17,1.3347
2014-06-18,1.3161
2014-06-19,1.3148
2014-06-20,1.3192
2014-06-23,1.3240
2014-06-24,1.3073
2014-06-25,1.2766
2014-06-26,1.2494
2014-06-27,1.2431
2014-06-30,1.2367
2014-07-01,1.2636
2014-07-02,1.3104
2014-07-03,1.3487
2014-07-04,.
2014-07-07,1.3510
2014-07-08,1.3237
2014-07-09,1.3143
2014-07-10,1.2916
2014-07-11,1.2774
2014-07-14,1.2958
2014-07-15,1.3152
2014-07-16,1.3301
2014-07-17,1.2812
2014-07-18,1.3064
2014-07-21,1.3206
2014-07-22,1.3140
2014-07-23,1.3023
2014-07-24,1.3439
2014-07-25,1.3320
2014-07-28,1.3530
2014-07-29,1.3420
2014-07-30,1.4035
2014-07-31,1.4087
2014-08-01,1.3448
2014-08-04,1.3197
2014-08-05,1.3082
2014-08-06,1.2999
2014-08-07,1.2608
2014-08-08,1.2733
2014-08-11,1.2798
2014-08-12,1.2914
2014-08-13,1.2629
2014-08-14,1.2428
2014-08-15,1.2171
2014-08-18,1.2409
2014-08-19,1.2595
2014-08-20,1.2989
2014-08-21,1.3043
2014-08-22,1.3262
2014-08-25,1.3354
2014-08-26,1.3370
2014-08-27,1.3250
2014-08-28,1.3031
2014-08-29,1.3014
2014-09-01,.
2014-09-02,1.3532
2014-09-03,1.3603
2014-09-04,1.3826
2014-09-05,1.3780
2014-09-08,1.3972
2014-09-09,1.4259
2014-09-10,1.4550
2014-09-11,1.4635
2014-09-12,1.5008
2014-09-15,1.4891
2014-09-16,1.4709
2014-09-17,1.4939
2014-09-18,1.5179
2014-09-19,1.5062
2014-09-22,1.4793
2014-09-23,1.4599
2014-09-24,1.4766
2014-09-25,1.4390
2014-09-26,1.4689
2014-09-29,1.4521
2014-09-30,1.4598
2014-10-01,1.3873
2014-10-02,1.3899
2014-10-03,1.4192
2014-10-06,1.4010
2014-10-07,1.3510
2014-10-08,1.2952
2014-10-09,1.2820
2014-10-10,1.2593
2014-10-13,.
2014-10-14,1.1705
2014-10-15,1.0962
2014-10-16,1.0924
2014-10-17,1.1321
2014-10-20,1.1149
2014-10-21,1.1300
2014-10-22,1.1482
2014-10-23,1.1887
2014-10-24,1.1943
2014-10-27,1.1834
2014-10-28,1.2014
2014-10-29,1.2670
2014-10-30,1.2684
2014-10-31,1.3001
2014-11-03,1.3225
2014-11-04,1.3202
2014-11-05,1.3295
2014-11-06,1.3607
2014-11-07,1.3095
2014-11-10,1.3489
2014-11-11,.
2014-11-12,1.3556
2014-11-13,1.3443
2014-11-14,1.3255
2014-11-17,1.3351
2014-11-18,1.3261
2014-11-19,1.3510
2014-11-20,1.3374
2014-11-21,1.3227
2014-11-24,1.3113
2014-11-25,1.2849
2014-11-26,1.2679
2014-11-27,.
2014-11-28,1.2174
2014-12-01,1.2328
2014-12-02,1.2911
2014-12-03,1.3183
2014-12-04,1.3050
2014-12-05,1.3886
2014-12-08,1.3975
2014-12-09,1.3783
2014-12-10,1.3354
2014-12-11,1.3641
2014-12-12,1.3011
2014-12-15,1.3286
2014-12-16,1.3055
2014-12-17,1.3677
2014-12-18,1.4357
2014-12-19,1.4425
2014-12-22,1.4582
2014-12-23,1.5276
2014-12-24,1.5555
2014-12-25,.
2014-12-26,1.5609
2014-12-29,1.5301
2014-12-30,1.5014
2014-12-31,1.4720
2015-01-01,.
2015-01-02,1.4346
2015-01-05,1.3944
2015-01-06,1.3387
2015-01-07,1.3159
2015-01-08,1.3275
2015-01-09,1.2890
2015-01-12,1.2308
2015-01-13,1.2040
2015-01-14,1.1546
2015-01-15,1.0575
2015-01-16,1.0968
2015-01-19,.
2015-01-20,1.1216
2015-01-21,1.1579
2015-01-22,1.1859
2015-01-23,1.1450
2015-01-26,1.1571
2015-01-27,1.1543
2015-01-28,1.0836
2015-01-29,1.0964
2015-01-30,1.0358
2015-02-02,1.0297
2015-02-03,1.1003
2015-02-04,1.1216
2015-02-05,1.1416
2015-02-06,1.2853
2015-02-09,1.3248
2015-02-10,1.3632
2015-02-11,1.3772
2015-02-12,1.3569
2015-02-13,1.3760
2015-02-16,.
2015-02-17,1.4561
2015-02-18,1.3948
2015-02-19,1.4191
2015-02-20,1.4433
2015-02-23,1.3972
2015-02-24,1.3252
2015-02-25,1.3015
2015-02-26,1.3541
2015-02-27,1.3429
2015-03-02,1.3934
2015-03-03,1.4356
2015-03-04,1.4351
2015-03-05,1.4134
2015-03-06,1.5168
2015-03-09,1.5035
2015-03-10,1.4642
2015-03-11,1.4454
2015-03-12,1.4249
2015-03-13,1.4333
2015-03-16,1.4183
2015-03-17,1.4048
2015-03-18,1.2790
2015-03-19,1.3103
2015-03-20,1.2755
2015-03-23,1.2552
2015-03-24,1.2258
2015-03-25,1.2526
2015-03-26,1.3108
2015-03-27,1.2738
2015-03-30,1.2654
2015-03-31,1.2310
2015-04-01,1.1814
2015-04-02,1.1908
2015-04-03,1.1240
2015-04-06,1.1494
2015-04-07,1.1535
2015-04-08,1.1691
2015-04-09,1.2101
2015-04-10,1.2256
2015-04-13,1.2117
2015-04-14,1.1781
2015-04-15,1.1600
2015-04-16,1.1389
2015-04-17,1.1347
2015-04-20,1.1571
2015-04-21,1.1751
2015-04-22,1.2296
2015-04-23,1.2063
2015-04-24,1.1811
2015-04-27,1.1835
2015-04-28,1.2217
2015-04-29,1.2609
2015-04-30,1.2682
2015-05-01,1.3249
2015-05-04,1.3485
2015-05-05,1.3731
2015-05-06,1.4139
2015-05-07,1.3898
2015-05-08,1.3456
2015-05-11,1.4101
2015-05-12,1.4109
2015-05-13,1.3970
2015-05-14,1.3424
2015-05-15,1.2875
2015-05-18,1.3327
2015-05-19,1.3897
2015-05-20,1.3820
2015-05-21,1.3370
2015-05-22,1.3713
2015-05-25,.
2015-05-26,1.3435
2015-05-27,1.3466
2015-05-28,1.3350
2015-05-29,1.3189
2015-06-01,1.3666
2015-06-02,1.4223
2015-06-03,1.4998
2015-06-04,1.4703
2015-06-05,1.5450
2015-06-08,1.5349
2015-06-09,1.5525
2015-06-10,1.6026
2015-06-11,1.5603
2015-06-12,1.5634
2015-06-15,1.5349
2015-06-16,1.5055
2015-06-17,1.4708
2015-06-18,1.4718
2015-06-19,1.4159
2015-06-22,1.4801
2015-06-23,1.5204
2015-06-24,1.5115
2015-06-25,1.5147
2015-06-26,1.5640
2015-06-29,1.4599
2015-06-30,1.4468
2015-07-01,1.5035
2015-07-02,1.4645
2015-07-03,.
2015-07-06,1.3862
2015-07-07,1.3545
2015-07-08,1.3031
2015-07-09,1.3544
2015-07-10,1.4527
2015-07-13,1.4884
2015-07-14,1.4612
2015-07-15,1.4191
2015-07-16,1.4311
2015-07-17,1.4451
2015-07-20,1.4810
2015-07-21,1.4711
2015-07-22,1.4792
2015-07-23,1.4478
2015-07-24,1.4387
2015-07-27,1.3959
2015-07-28,1.4083
2015-07-29,1.4324
2015-07-30,1.4446
2015-07-31,1.3850
2015-08-03,1.3504
2015-08-04,1.4157
2015-08-05,1.4648
2015-08-06,1.4461
2015-08-07,1.4355
2015-08-10,1.4580
2015-08-11,1.3901
2015-08-12,1.3669
2015-08-13,1.4127
2015-08-14,1.4433
2015-08-17,1.4257
2015-08-18,1.4474
2015-08-19,1.3779
2015-08-20,1.3696
2015-08-21,1.3268
2015-08-24,1.2748
2015-08-25,1.3470
2015-08-26,1.3878
2015-08-27,1.3957
2015-08-28,1.4219
2015-08-31,1.4464
2015-09-01,1.4158
2015-09-02,1.4280
2015-09-03,1.4133
2015-09-04,1.3904
2015-09-07,.
2015-09-08,1.4326
2015-09-09,1.4424
2015-09-10,1.4570
2015-09-11,1.4329
2015-09-14,1.4260
2015-09-15,1.5100
2015-09-16,1.5397
2015-09-17,1.4430
2015-09-18,1.3767
2015-09-21,1.4160
2015-09-22,1.3784
2015-09-23,1.3864
2015-09-24,1.3659
2015-09-25,1.3887
2015-09-28,1.3530
2015-09-29,1.3004
2015-09-30,1.2909
2015-10-01,1.2923
2015-10-02,1.2247
2015-10-05,1.2583
2015-10-06,1.2572
2015-10-07,1.2769
2015-10-08,1.3070
2015-10-09,1.3265
2015-10-12,.
2015-10-13,1.2833
2015-10-14,1.2094
2015-10-15,1.2373
2015-10-16,1.2563
2015-10-19,1.2568
2015-10-20,1.2920
2015-10-21,1.2793
2015-10-22,1.2692
2015-10-23,1.3160
2015-10-26,1.3124
2015-10-27,1.2881
2015-10-28,1.3581
2015-10-29,1.4213
2015-10-30,1.4296
2015-11-02,1.4680
2015-11-03,1.5029
2015-11-04,1.5495
2015-11-05,1.5689
2015-11-06,1.6528
2015-11-09,1.6816
2015-11-10,1.6616
2015-11-11,.
2015-11-12,1.6625
2015-11-13,1.6226
2015-11-16,1.5999
2015-11-17,1.5880
2015-11-18,1.6098
2015-11-19,1.6089
2015-11-20,1.6341
2015-11-23,1.6394
2015-11-24,1.6290
2015-11-25,1.6297
2015-11-26,.
2015-11-27,1.6187
2015-11-30,1.6217
2015-12-01,1.5746
2015-12-02,1.5972
2015-12-03,1.6893
2015-12-04,1.6784
2015-12-07,1.6458
2015-12-08,1.6416
2015-12-09,1.6130
2015-12-10,1.6333
2015-12-11,1.5518
2015-12-14,1.6223
2015-12-15,1.6704
2015-12-16,1.7166
2015-12-17,1.7007
2015-12-18,1.6651
2015-12-21,1.6603
2015-12-22,1.6923
2015-12-23,1.7239
2015-12-24,1.7321
2015-12-25,.
2015-12-28,1.7345
2015-12-29,1.7926
2015-12-30,1.7945
2015-12-31,1.7756
2016-01-01,.
2016-01-04,1.7478
2016-01-05,1.7482
2016-01-06,1.6901
2016-01-07,1.6480
2016-01-08,1.6180
2016-01-11,1.6192
2016-01-12,1.5865
2016-01-13,1.5442
2016-01-14,1.5347
2016-01-15,1.4717
2016-01-18,.
2016-01-19,1.4766
2016-01-20,1.4293
2016-01-21,1.4228
2016-01-22,1.4525
2016-01-25,1.4327
2016-01-26,1.4088
2016-01-27,1.3957
2016-01-28,1.3677
2016-01-29,1.3004
2016-02-01,1.3224
2016-02-02,1.2372
2016-02-03,1.2071
2016-02-04,1.1890
2016-02-05,1.1876
2016-02-08,1.1050
2016-02-09,1.0918
2016-02-10,1.0880
2016-02-11,1.0352
2016-02-12,1.1097
2016-02-15,.
2016-02-16,1.1523
2016-02-17,1.1882
2016-02-18,1.1489
2016-02-19,1.1647
2016-02-22,1.1784
2016-02-23,1.1602
2016-02-24,1.1577
2016-02-25,1.1154
2016-02-26,1.1770
2016-02-29,1.1797
2016-03-01,1.2596
2016-03-02,1.2939
2016-03-03,1.2928
2016-03-04,1.3464
2016-03-07,1.3876
2016-03-08,1.3401
2016-03-09,1.3711
2016-03-10,1.4210
2016-03-11,1.4711
2016-03-14,1.4746
2016-03-15,1.4781
2016-03-16,1.4088
2016-03-17,1.3734
2016-03-18,1.3327
2016-03-21,1.3548
2016-03-22,1.3855
2016-03-23,1.3407
2016-03-24,1.3553
2016-03-25,.
2016-03-28,1.3459
2016-03-29,1.2632
2016-03-30,1.2394
2016-03-31,1.1933
2016-04-01,1.2076
2016-04-04,1.1910
2016-04-05,1.1528
2016-04-06,1.1708
2016-04-07,1.1222
2016-04-08,1.1208
2016-04-11,1.1257
2016-04-12,1.1747
2016-04-13,1.1807
2016-04-14,1.2058
2016-04-15,1.1781
2016-04-18,1.1826
2016-04-19,1.2062
2016-04-20,1.2559
2016-04-21,1.2829
2016-04-22,1.3063
2016-04-25,1.3236
2016-04-26,1.3517
2016-04-27,1.3112
2016-04-28,1.2595
2016-04-29,1.2429
2016-05-02,1.2748
2016-05-03,1.2257
2016-05-04,1.1997
2016-05-05,1.1650
2016-05-06,1.1847
2016-05-09,1.1608
2016-05-10,1.1581
2016-05-11,1.1510
2016-05-12,1.1774
2016-05-13,1.1616
2016-05-16,1.1980
2016-05-17,1.2300
2016-05-18,1.3395
2016-05-19,1.3473
2016-05-20,1.3480
2016-05-23,1.3450
2016-05-24,1.3665
2016-05-25,1.3729
2016-05-26,1.3400
2016-05-27,1.3661
2016-05-30,.
2016-05-31,1.3528
2016-06-01,1.3661
2016-06-02,1.3470
2016-06-03,1.2365
2016-06-06,1.2324
2016-06-07,1.2171
2016-06-08,1.2056
2016-06-09,1.1906
2016-06-10,1.1531
2016-06-13,1.1201
2016-06-14,1.1168
2016-06-15,1.0773
2016-06-16,1.0635
2016-06-17,1.0853
2016-06-20,1.1279
2016-06-21,1.1625
2016-06-22,1.1508
2016-06-23,1.1933
2016-06-24,1.0538
2016-06-27,0.9495
2016-06-28,0.9275
2016-06-29,0.9541
2016-06-30,0.9364
2016-07-01,0.9275
2016-07-04,.
2016-07-05,0.8676
2016-07-06,0.8706
2016-07-07,0.8837
2016-07-08,0.8871
2016-07-11,0.9453
2016-07-12,1.0189
2016-07-13,1.0121
2016-07-14,1.0393
2016-07-15,1.0907
2016-07-18,1.0881
2016-07-19,1.0689
2016-07-20,1.0841
2016-07-21,1.0595
2016-07-22,1.0723
2016-07-25,1.0896
2016-07-26,1.0981
2016-07-27,1.0626
2016-07-28,1.0538
2016-07-29,0.9991
2016-08-01,1.0162
2016-08-02,1.0326
2016-08-03,1.0280
2016-08-04,0.9986
2016-08-05,1.0776
2016-08-08,1.0971
2016-08-09,1.0730
2016-08-10,1.0402
2016-08-11,1.1032
2016-08-12,1.0752
2016-08-15,1.0938
2016-08-16,1.1231
2016-08-17,1.1142
2016-08-18,1.0825
2016-08-19,1.1261
2016-08-22,1.1165
2016-08-23,1.1143
2016-08-24,1.1158
2016-08-25,1.1384
2016-08-26,1.1990
2016-08-29,1.1725
2016-08-30,1.1704
2016-08-31,1.1782
2016-09-01,1.1736
2016-09-02,1.1880
2016-09-05,.
2016-09-06,1.1327
2016-09-07,1.1139
2016-09-08,1.1622
2016-09-09,1.2086
2016-09-12,1.1989
2016-09-13,1.2345
2016-09-14,1.2031
2016-09-15,1.1866
2016-09-16,1.1974
2016-09-19,1.2034
2016-09-20,1.2041
2016-09-21,1.1986
2016-09-22,1.1907
2016-09-23,1.1856
2016-09-26,1.1637
2016-09-27,1.1424
2016-09-28,1.1448
2016-09-29,1.1320
2016-09-30,1.1581
2016-10-03,1.1926
2016-10-04,1.2356
2016-10-05,1.2691
2016-10-06,1.3025
2016-10-07,1.2906
2016-10-10,.
2016-10-11,1.3198
2016-10-12,1.3284
2016-10-13,1.3041
2016-10-14,1.3134
2016-10-17,1.2874
2016-10-18,1.2625
2016-10-19,1.2588
2016-10-20,1.2597
2016-10-21,1.2584
2016-10-24,1.2739
2016-10-25,1.2792
2016-10-26,1.2988
2016-10-27,1.3401
2016-10-28,1.3387
2016-10-31,1.3268
2016-11-01,1.3037
2016-11-02,1.2664
2016-11-03,1.2583
2016-11-04,1.2265
2016-11-07,1.2526
2016-11-08,1.3002
2016-11-09,1.4283
2016-11-10,1.5021
2016-11-11,.
2016-11-14,1.5868
2016-11-15,1.6142
2016-11-16,1.6149
2016-11-17,1.6602
2016-11-18,1.7173
2016-11-21,1.7251
2016-11-22,1.7183
2016-11-23,1.7611
2016-11-24,.
2016-11-25,1.7741
2016-11-28,1.7484
2016-11-29,1.7305
2016-11-30,1.7693
2016-12-01,1.8317
2016-12-02,1.8007
2016-12-05,1.7946
2016-12-06,1.7856
2016-12-07,1.7484
2016-12-08,1.7700
2016-12-09,1.8162
2016-12-12,1.8276
2016-12-13,1.8383
2016-12-14,1.9254
2016-12-15,1.9956
2016-12-16,2.0050
2016-12-19,1.9650
2016-12-20,1.9710
2016-12-21,1.9501
2016-12-22,1.9524
2016-12-23,1.9537
2016-12-26,.
2016-12-27,1.9807
2016-12-28,1.9440
2016-12-29,1.9009
2016-12-30,1.8692
2017-01-02,.
2017-01-03,1.8685
2017-01-04,1.8736
2017-01-05,1.8087
2017-01-06,1.8435
2017-01-09,1.8206
2017-01-10,1.8180
2017-01-11,1.8170
2017-01-12,1.8046
2017-01-13,1.8335
2017-01-16,.
2017-01-17,1.7804
2017-01-18,1.8479
2017-01-19,1.8946
2017-01-20,1.8909
2017-01-23,1.8186
2017-01-24,1.8594
2017-01-25,1.9013
2017-01-26,1.8921
2017-01-27,1.8783
2017-01-30,1.8712
2017-01-31,1.8433
